	Genes	Counts	log2_value
16360	AT3G58110	764	9.577428828035748
16361	AT3G58120	64	6.0
16362	AT3G58130	105	6.714245517666122
16363	AT3G58140	464	8.857980995127573
16364	AT3G58150	9	3.169925001442312
16365	AT3G58160	173	7.434628227636725
16366	AT3G58170	287	8.164906926675688
16367	AT3G58180	193	7.592457037268081
16368	AT3G58190	1	0.0
16369	AT3G58200	26	4.700439718141092
16370	AT3G58210	1	0.0
16371	AT3G58220	245	7.936637939002571
16372	AT3G58230	1	0.0
16373	AT3G58240	1	0.0
16374	AT3G58250	1	0.0
16375	AT3G58260	1	0.0
16376	AT3G58270	73	6.189824558880018
16377	AT3G58280	1	0.0
16378	AT3G58290	1	0.0
16379	AT3G58300	1	0.0
16380	AT3G58310	1	0.0
16381	AT3G58320	1	0.0
16382	AT3G58330	1	0.0
16383	AT3G58340	1	0.0
16384	AT3G58350	6	2.584962500721156
16385	AT3G58360	1	0.0
16386	AT3G58370	1	0.0
16387	AT3G58380	7	2.807354922057604
16388	AT3G58390	1	0.0
16389	AT3G58400	1	0.0
16390	AT3G58410	1	0.0
16391	AT3G58415	1	0.0
16392	AT3G58420	1	0.0
16393	AT3G58430	43	5.426264754702098
16394	AT3G58440	1	0.0
16395	AT3G58450	1	0.0
16396	AT3G58460	476	8.894817763307943
16397	AT3G58470	101	6.658211482751795
16398	AT3G58480	1	0.0
16399	AT3G58490	399	8.640244936222345
16400	AT3G58500	1086	10.084808387804362
16401	AT3G58510	595	9.216745858195306
16402	AT3G58520	31	4.954196310386875
16403	AT3G58530	212	7.727920454563199
16404	AT3G58540	2	1.0
16405	AT3G58550	1	0.0
16406	AT3G58560	719	9.489847960439297
16407	AT3G58570	298	8.219168520462162
16408	AT3G58580	292	8.189824558880018
16409	AT3G58585	1	0.0
16410	AT3G58590	60	5.906890595608519
16411	AT3G58600	347	8.43879185257826
16412	AT3G58610	1964	10.939579214314692
16413	AT3G58620	157	7.294620748891627
16414	AT3G58630	77	6.266786540694901
16415	AT3G58640	1206	10.236014191900084
16416	AT3G58650	2	1.0
16417	AT3G58660	265	8.049848549450562
16418	AT3G58670	229	7.839203788096944
16419	AT3G58680	1569	10.615629636968098
16420	AT3G58690	64	6.0
16421	AT3G58700	307	8.262094845370179
16422	AT3G58710	79	6.303780748177103
16423	AT3G58720	74	6.20945336562895
16424	AT3G58730	1522	10.571752643503546
16425	AT3G58740	1	0.0
16426	AT3G58750	664	9.375039431346925
16427	AT3G58760	407	8.668884984266247
16428	AT3G58770	2	1.0
16429	AT3G58780	11	3.4594316186372973
16430	AT3G58790	398	8.63662462054365
16431	AT3G58800	61	5.930737337562887
16432	AT3G58810	25	4.643856189774724
16433	AT3G58820	20	4.321928094887363
16434	AT3G58830	88	6.459431618637297
16435	AT3G58840	170	7.409390936137702
16436	AT3G58850	87	6.442943495848728
16437	AT3G58860	5	2.321928094887362
16438	AT3G58875	27	4.754887502163468
16439	AT3G58877	1	0.0
16440	AT3G58880	1	0.0
16441	AT3G58890	1	0.0
16442	AT3G58900	215	7.7481928495894605
16443	AT3G58910	1	0.0
16444	AT3G58920	1	0.0
16445	AT3G58930	45	5.491853096329675
16446	AT3G58940	59	5.882643049361842
16447	AT3G58950	1	0.0
16448	AT3G58960	1	0.0
16449	AT3G58970	453	8.823367240046235
16450	AT3G58980	43	5.426264754702098
16451	AT3G58990	40	5.321928094887363
16452	AT3G59000	66	6.044394119358453
16453	AT3G59010	37	5.20945336562895
16454	AT3G59020	1242	10.278449458220482
16455	AT3G59030	2	1.0
16456	AT3G59040	228	7.832890014164741
16457	AT3G59050	433	8.758223214726724
16458	AT3G59060	1375	10.425215903299383
16459	AT3G59070	7	2.807354922057604
16460	AT3G59080	375	8.550746785383243
16461	AT3G59090	414	8.693486957499324
16462	AT3G59100	155	7.2761244052742375
16463	AT3G59110	220	7.78135971352466
16464	AT3G59120	23	4.523561956057013
16465	AT3G59130	1	0.0
16466	AT3G59140	171	7.417852514885898
16467	AT3G59150	101	6.658211482751795
16468	AT3G59160	1	0.0
16469	AT3G59170	1	0.0
16470	AT3G59180	1	0.0
16471	AT3G59190	1	0.0
16472	AT3G59200	2	1.0
16473	AT3G59210	629	9.296916206879288
16474	AT3G59220	14	3.807354922057604
16475	AT3G59230	2	1.0
16476	AT3G59240	1	0.0
16477	AT3G59245	1	0.0
16478	AT3G59250	4	2.0
16479	AT3G59260	2	1.0
16480	AT3G59270	8	3.0
16481	AT3G59280	328	8.357552004618084
16482	AT3G59290	473	8.885696373339394
16483	AT3G59295	1	0.0
16484	AT3G59300	377	8.558420713268664
16485	AT3G59310	402	8.651051691178928
16486	AT3G59320	292	8.189824558880018
16487	AT3G59330	166	7.3750394313469245
16488	AT3G59340	1	0.0
16489	AT3G59350	913	9.834471049984222
16490	AT3G59360	343	8.422064766172813
16491	AT3G59370	1	0.0
16492	AT3G59380	296	8.20945336562895
16493	AT3G59390	78	6.285402218862249
16494	AT3G59400	222	7.794415866350106
16495	AT3G59410	669	9.38586240064146
16496	AT3G59420	362	8.499845887083206
16497	AT3G59430	58	5.857980995127572
16498	AT3G59435	15	3.9068905956085187
16499	AT3G59440	1	0.0
16500	AT3G59450	5	2.321928094887362
16501	AT3G59455	1	0.0
16502	AT3G59460	2	1.0
16503	AT3G59470	82	6.357552004618084
16504	AT3G59480	77	6.266786540694901
16505	AT3G59490	137	7.098032082960526
16506	AT3G59500	304	8.247927513443585
16507	AT3G59510	13	3.700439718141092
16508	AT3G59520	65	6.022367813028454
16509	AT3G59530	336	8.39231742277876
16510	AT3G59540	643	9.328674927327947
16511	AT3G59550	17	4.087462841250339
16512	AT3G59570	127	6.9886846867721655
16513	AT3G59580	69	6.108524456778169
16514	AT3G59590	1	0.0
16515	AT3G59600	266	8.055282435501189
16516	AT3G59610	1	0.0
16517	AT3G59620	2	1.0
16518	AT3G59630	137	7.098032082960526
16519	AT3G59640	107	6.7414669864011465
16520	AT3G59650	25	4.643856189774724
16521	AT3G59660	1449	10.50084187955693
16522	AT3G59670	242	7.918863237274595
16523	AT3G59680	10	3.321928094887362
16524	AT3G59690	106	6.727920454563199
16525	AT3G59700	302	8.238404739325079
16526	AT3G59710	7	2.807354922057604
16527	AT3G59730	1	0.0
16528	AT3G59740	5	2.321928094887362
16529	AT3G59750	122	6.930737337562887
16530	AT3G59760	1001	9.967226258835993
16531	AT3G59770	1653	10.690871009292314
16532	AT3G59780	502	8.971543553950772
16533	AT3G59790	1	0.0
16534	AT3G59800	92	6.523561956057013
16535	AT3G59810	141	7.139551352398794
16536	AT3G59820	741	9.533329732305834
16537	AT3G59830	5	2.321928094887362
16538	AT3G59840	83	6.3750394313469245
16539	AT3G59845	1	0.0
16540	AT3G59850	1	0.0
16541	AT3G59870	134	7.066089190457772
16542	AT3G59880	125	6.965784284662087
16543	AT3G59890	21	4.392317422778761
16544	AT3G59900	22	4.459431618637297
16545	AT3G59910	473	8.885696373339394
16546	AT3G59920	1896	10.888743248898258
16547	AT3G59930	24	4.584962500721156
16548	AT3G59940	2434	11.249113452713729
16549	AT3G59950	441	8.784634845557521
16550	AT3G59960	1	0.0
16551	AT3G59970	1418	10.469641817239516
16552	AT3G59980	107	6.7414669864011465
16553	AT3G59990	904	9.820178962415188
16554	AT3G60000	1	0.0
16555	AT3G60010	1	0.0
16556	AT3G60020	1	0.0
16557	AT3G60030	1051	10.037546953962178
16558	AT3G60040	52	5.700439718141092
16559	AT3G60050	88	6.459431618637297
16560	AT3G60060	1	0.0
16561	AT3G60070	76	6.247927513443585
16562	AT3G60080	272	8.087462841250339
16563	AT3G60090	1	0.0
16564	AT3G60100	1	0.0
16565	AT3G60110	137	7.098032082960526
16566	AT3G60120	19	4.247927513443585
16567	AT3G60130	665	9.377210530388552
16568	AT3G60140	37	5.20945336562895
16569	AT3G60150	55	5.78135971352466
16570	AT3G60160	71	6.149747119504682
16571	AT3G60180	188	7.554588851677638
16572	AT3G60190	2508	11.29232163280204
16573	AT3G60200	45	5.491853096329675
16574	AT3G60210	123	6.94251450533924
16575	AT3G60220	30	4.906890595608519
16576	AT3G60240	2034	10.9901039638575
16577	AT3G60245	1228	10.262094845370179
